frame,timestamp,rgb_path,depth_path,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,steering,throttle,brake,speed
47,20250501_180607_910045,output/rgb/20250501_180607_910045.jpg,output/depth/20250501_180607_910045.png,0.010056320577859879,0.0024335952475667,9.809914588928223,-1.7067621229216456e-05,0.0006262272945605218,-0.001352775259874761,-0.0006905378540977836,0.47048723697662354,0.0,16.598455648545965
48,20250501_180607_953043,output/rgb/20250501_180607_953043.jpg,output/depth/20250501_180607_953043.png,0.0035477951169013977,-0.009298484772443771,9.810036659240723,-9.544860404275823e-07,-0.0001316389680141583,-0.0020940364338457584,-0.0012345664435997605,0.4703117907047272,0.0,16.604025667642354
49,20250501_180608_001043,output/rgb/20250501_180608_001043.jpg,output/depth/20250501_180608_001043.png,0.005492247641086578,0.0808379203081131,9.809712409973145,-4.4241143768886104e-05,0.0017377291806042194,0.0010434043360874057,0.0013521765358746052,0.47046759724617004,0.0,16.606951390993984
50,20250501_180608_047046,output/rgb/20250501_180608_047046.jpg,output/depth/20250501_180608_047046.png,0.007121693342924118,-0.017347827553749084,9.810168266296387,5.614803740172647e-06,-0.0003020059084519744,0.001323982491157949,0.0005383347161114216,0.47065725922584534,0.0,16.61226754562341
51,20250501_180608_092043,output/rgb/20250501_180608_092043.jpg,output/depth/20250501_180608_092043.png,0.007699809968471527,0.12110841274261475,9.80966854095459,-4.449253901839256e-05,0.0021135034039616585,0.004998825956135988,0.008945232257246971,0.47103291749954224,0.0,16.61537773638905
52,20250501_180608_136044,output/rgb/20250501_180608_136044.jpg,output/depth/20250501_180608_136044.png,0.008022613823413849,0.07075896114110947,9.809965133666992,-1.699662061582785e-05,0.0013195752399042249,0.015275484882295132,0.008945232257246971,0.47103291749954224,0.0,16.6225233532546
53,20250501_180608_177043,output/rgb/20250501_180608_177043.jpg,output/depth/20250501_180608_177043.png,0.0043468177318573,0.19245459139347076,9.809611320495605,-0.00012039161083521321,0.004078945145010948,0.028360364958643913,0.03924698382616043,0.47113820910453796,0.0,16.621842115015795
54,20250501_180608_222042,output/rgb/20250501_180608_222042.jpg,output/depth/20250501_180608_222042.png,-0.0005747079849243164,0.30337873101234436,9.808503150939941,-0.0003027026541531086,0.007429140619933605,0.06587164849042892,0.03924698382616043,0.47113820910453796,0.0,16.62721622670125
55,20250501_180608_264044,output/rgb/20250501_180608_264044.jpg,output/depth/20250501_180608_264044.png,-0.04956704378128052,0.8053187131881714,9.804259300231934,-0.0011574681848287582,0.01678001508116722,0.11820974200963974,0.0730229839682579,0.4720652997493744,0.0,16.619852106628112
56,20250501_180608_307047,output/rgb/20250501_180608_307047.jpg,output/depth/20250501_180608_307047.png,-0.0040814876556396484,0.6261401772499084,9.805439949035645,-0.00010641463450156152,0.0018302085809409618,0.12849868834018707,0.0764792412519455,0.473663330078125,0.0,16.634134902978314
57,20250501_180608_348042,output/rgb/20250501_180608_348042.jpg,output/depth/20250501_180608_348042.png,-0.03862714767456055,0.968193531036377,9.805229187011719,-0.0006815686938352883,0.005096718668937683,0.14202722907066345,0.08758927881717682,0.4725816249847412,0.0,16.644742732816184
58,20250501_180608_390045,output/rgb/20250501_180608_390045.jpg,output/depth/20250501_180608_390045.png,0.07752680778503418,-0.291317880153656,9.808355331420898,0.002990440698340535,-0.019740497693419456,0.11347153782844543,0.058441974222660065,0.47092264890670776,0.0,16.66226092992844
59,20250501_180608_432044,output/rgb/20250501_180608_432044.jpg,output/depth/20250501_180608_432044.png,-0.006650209426879883,0.4562656879425049,9.808367729187012,0.0006066217320039868,-0.0042634084820747375,0.09937431663274765,0.003283414989709854,0.4689711034297943,0.0,16.656100805562755
60,20250501_180608_478045,output/rgb/20250501_180608_478045.jpg,output/depth/20250501_180608_478045.png,-0.003798365592956543,0.03132154792547226,9.80911636352539,0.0017347463872283697,-0.01082639954984188,0.006390323396772146,-0.03586617857217789,0.47163334488868713,0.0,16.641283067387505
61,20250501_180608_522042,output/rgb/20250501_180608_522042.jpg,output/depth/20250501_180608_522042.png,0.0032829344272613525,-0.2868456542491913,9.80652904510498,0.0009448702330701053,-0.005865368992090225,-0.06063222885131836,-0.021195799112319946,0.474069744348526,0.0,16.650018791203088
62,20250501_180608_565046,output/rgb/20250501_180608_565046.jpg,output/depth/20250501_180608_565046.png,0.019930243492126465,-0.17806898057460785,9.809871673583984,-0.0008060412365011871,0.006805662997066975,-0.036485787481069565,-0.007274264004081488,0.47246983647346497,0.0,16.664887538076687
63,20250501_180608_610045,output/rgb/20250501_180608_610045.jpg,output/depth/20250501_180608_610045.png,0.016916967928409576,-0.05948334187269211,9.810632705688477,-0.0007392654079012573,0.005891408771276474,-0.012694481760263443,0.029931189492344856,0.47107821702957153,0.0,16.66664774248069
64,20250501_180608_651044,output/rgb/20250501_180608_651044.jpg,output/depth/20250501_180608_651044.png,0.0027896463871002197,0.22821184992790222,9.809184074401855,-0.0019554488826543093,0.013419779017567635,0.04955145716667175,0.1221943199634552,0.47230011224746704,0.0,16.61509890366444
65,20250501_180608_693046,output/rgb/20250501_180608_693046.jpg,output/depth/20250501_180608_693046.png,-0.09257709980010986,0.9794659614562988,9.790384292602539,-0.0060201408341526985,0.03280560299754143,0.19820353388786316,0.1221943199634552,0.47230011224746704,0.0,16.609963985638423
66,20250501_180608_736043,output/rgb/20250501_180608_736043.jpg,output/depth/20250501_180608_736043.png,-1.4725117683410645,4.818564414978027,9.766379356384277,-0.025029391050338745,0.08626030385494232,0.41216161847114563,0.2931865155696869,0.4837460219860077,0.0,16.396987549085964
67,20250501_180608_782042,output/rgb/20250501_180608_782042.jpg,output/depth/20250501_180608_782042.png,-2.89631986618042,6.225172519683838,9.701351165771484,-0.04845508933067322,0.10351153463125229,0.6904951930046082,0.6873459815979004,0.4942834675312042,0.0,15.451427822118882
68,20250501_180608_836045,output/rgb/20250501_180608_836045.jpg,output/depth/20250501_180608_836045.png,-1.1472816467285156,4.377676010131836,9.492766380310059,-0.0121456915512681,0.01643494889140129,1.0395022630691528,0.7284353971481323,0.5284230709075928,0.0,15.681308347066196
69,20250501_180608_889048,output/rgb/20250501_180608_889048.jpg,output/depth/20250501_180608_889048.png,0.4151272773742676,3.7935547828674316,9.69682502746582,0.040841639041900635,-0.029402723535895348,0.9297060370445251,-0.07849454879760742,0.5633999705314636,0.0,16.907726714024435
70,20250501_180608_947043,output/rgb/20250501_180608_947043.jpg,output/depth/20250501_180608_947043.png,-2.4674196243286133,-6.189888000488281,9.805949211120605,0.23010963201522827,-0.20172840356826782,-0.38828518986701965,-0.15280945599079132,0.44629862904548645,0.0,15.882157094684299
71,20250501_180608_991045,output/rgb/20250501_180608_991045.jpg,output/depth/20250501_180608_991045.png,0.983411431312561,0.07980942726135254,9.837679862976074,-0.05773991718888283,0.0687791034579277,-0.27316489815711975,-0.800000011920929,0.6352744102478027,0.0,16.035630978611145
72,20250501_180609_046044,output/rgb/20250501_180609_046044.jpg,output/depth/20250501_180609_046044.png,-4.3840742111206055,-7.059556007385254,9.512908935546875,0.05803735926747322,-0.11651071161031723,-0.9501450061798096,-0.800000011920929,0.49807536602020264,0.0,15.275784058089164
73,20250501_180609_099043,output/rgb/20250501_180609_099043.jpg,output/depth/20250501_180609_099043.png,2.5053963661193848,-1.1472012996673584,9.50423526763916,-0.02440800704061985,0.11748721450567245,-0.9818540215492249,-0.2662665843963623,0.6762094497680664,0.0,16.569793631733514
74,20250501_180609_157043,output/rgb/20250501_180609_157043.jpg,output/depth/20250501_180609_157043.png,0.3387470245361328,7.11478853225708,9.9194917678833,-0.06712991744279861,0.2842426002025604,0.03056161105632782,0.7001652717590332,0.5004782676696777,0.0,16.236829707438947
75,20250501_180609_210045,output/rgb/20250501_180609_210045.jpg,output/depth/20250501_180609_210045.png,-6.019613265991211,7.145071029663086,9.443399429321289,-0.08932547271251678,0.14608456194400787,0.9580926299095154,0.800000011920929,0.38586169481277466,0.0,14.69553438555881
76,20250501_180609_255045,output/rgb/20250501_180609_255045.jpg,output/depth/20250501_180609_255045.png,-1.2033352851867676,4.283144950866699,9.461091041564941,0.014050641097128391,-0.026217928156256676,1.093289852142334,0.800000011920929,0.699999988079071,0.0,15.248945185001467
77,20250501_180609_308043,output/rgb/20250501_180609_308043.jpg,output/depth/20250501_180609_308043.png,-0.35523557662963867,4.630702972412109,9.550370216369629,0.02954122982919216,-0.020767267793416977,1.166334629058838,0.800000011920929,0.5819651484489441,0.0,16.257866672286774
78,20250501_180609_368044,output/rgb/20250501_180609_368044.jpg,output/depth/20250501_180609_368044.png,5.433785438537598,-3.7712717056274414,9.777801513671875,0.22757643461227417,-0.0678163468837738,0.7586098313331604,-0.6721497774124146,0.5096185207366943,0.0,16.758872472351317
79,20250501_180609_423047,output/rgb/20250501_180609_423047.jpg,output/depth/20250501_180609_423047.png,-4.250269889831543,-5.468867778778076,9.876276969909668,0.10392676293849945,-0.030947431921958923,-0.5136203169822693,-0.800000011920929,0.5341934561729431,0.0,14.236729641451625
80,20250501_180609_469041,output/rgb/20250501_180609_469041.jpg,output/depth/20250501_180609_469041.png,-2.3172740936279297,-4.903263092041016,9.254057884216309,0.0487944558262825,-0.04622708261013031,-1.0278600454330444,-0.800000011920929,0.699999988079071,0.0,14.65150288813807
81,20250501_180609_524044,output/rgb/20250501_180609_524044.jpg,output/depth/20250501_180609_524044.png,0.025900840759277344,-4.496817111968994,9.585951805114746,-0.012444635853171349,0.01745707355439663,-1.1353553533554077,-0.800000011920929,0.699999988079071,0.0,16.0676636626361
82,20250501_180609_576042,output/rgb/20250501_180609_576042.jpg,output/depth/20250501_180609_576042.png,5.960141181945801,3.4117679595947266,9.76282024383545,-0.0676664486527443,0.20496328175067902,-0.7800467014312744,-0.3527371883392334,0.5227386951446533,0.0,17.758094533895928
83,20250501_180609_628043,output/rgb/20250501_180609_628043.jpg,output/depth/20250501_180609_628043.png,0.16574954986572266,7.21927547454834,9.888551712036133,-0.08430242538452148,0.2479197233915329,-0.08990741521120071,0.800000011920929,0.30408787727355957,0.0,16.584512417439058
84,20250501_180609_668043,output/rgb/20250501_180609_668043.jpg,output/depth/20250501_180609_668043.png,-5.521705627441406,6.655126571655273,9.523164749145508,-0.10225169360637665,0.1786067634820938,0.7600035667419434,0.800000011920929,0.3251766860485077,0.0,14.361010218780178
85,20250501_180609_719043,output/rgb/20250501_180609_719043.jpg,output/depth/20250501_180609_719043.png,-1.588932752609253,3.9352784156799316,9.456661224365234,0.01807747595012188,-0.02662995643913746,1.049088954925537,0.800000011920929,0.699999988079071,0.0,14.488934181714555
86,20250501_180609_774045,output/rgb/20250501_180609_774045.jpg,output/depth/20250501_180609_774045.png,-0.035037994384765625,4.30647611618042,9.575848579406738,0.03596404567360878,-0.01734340935945511,1.1197173595428467,0.800000011920929,0.6750048398971558,0.0,15.71638912577862
87,20250501_180609_841044,output/rgb/20250501_180609_841044.jpg,output/depth/20250501_180609_841044.png,-0.2536022663116455,4.921189308166504,9.570255279541016,0.0016463909996673465,0.00409567728638649,1.2046014070510864,-0.11329877376556396,0.49771398305892944,0.0,17.31364084687928
88,20250501_180609_900044,output/rgb/20250501_180609_900044.jpg,output/depth/20250501_180609_900044.png,-2.450840473175049,-5.820547580718994,9.77072811126709,0.2748153805732727,-0.07834625244140625,-0.37711188197135925,-0.800000011920929,0.3766833245754242,0.0,15.585644242790572
89,20250501_180609_947048,output/rgb/20250501_180609_947048.jpg,output/depth/20250501_180609_947048.png,-5.7951459884643555,-6.812800884246826,9.360075950622559,0.10870374739170074,-0.07290119677782059,-0.9846786260604858,-0.800000011920929,0.6729453802108765,0.0,14.726708898428665
90,20250501_180610_004043,output/rgb/20250501_180610_004043.jpg,output/depth/20250501_180610_004043.png,-0.3412947654724121,-4.4425048828125,9.49664306640625,-0.03669346868991852,0.03256065398454666,-1.1216877698898315,-0.800000011920929,0.699999988079071,0.0,15.834368182642024
91,20250501_180610_059044,output/rgb/20250501_180610_059044.jpg,output/depth/20250501_180610_059044.png,3.345940351486206,-1.4729514122009277,9.518953323364258,-0.05568311735987663,0.11854010820388794,-1.0390605926513672,-0.2954651713371277,0.53837651014328,0.0,17.536133660053867
92,20250501_180610_110042,output/rgb/20250501_180610_110042.jpg,output/depth/20250501_180610_110042.png,-1.5122122764587402,6.3285908699035645,9.884342193603516,-0.15629108250141144,0.2670314610004425,0.21394027769565582,0.800000011920929,0.47172263264656067,0.0,16.24975141054744
93,20250501_180610_151047,output/rgb/20250501_180610_151047.jpg,output/depth/20250501_180610_151047.png,-4.688795566558838,6.248119831085205,9.407940864562988,-0.10239740461111069,0.10620412230491638,0.8941917419433594,0.6728792190551758,0.3225559890270233,0.0,15.315964180576378
94,20250501_180610_202042,output/rgb/20250501_180610_202042.jpg,output/depth/20250501_180610_202042.png,5.190727233886719,0.04795026779174805,4.043600559234619,0.142645001411438,-0.2849518060684204,-0.31106388568878174,0.800000011920929,0.699999988079071,0.0,5.680261354072957
95,20250501_180610_254043,output/rgb/20250501_180610_254043.jpg,output/depth/20250501_180610_254043.png,7.686058044433594,-2.8785009384155273,9.80351448059082,0.10551880300045013,0.030617980286478996,0.3327314257621765,0.04970192909240723,0.699999988079071,0.0,9.827255847168413
96,20250501_180610_303042,output/rgb/20250501_180610_303042.jpg,output/depth/20250501_180610_303042.png,2.3610172271728516,1.7352062463760376,10.041229248046875,-0.062295421957969666,0.08208399266004562,0.18074803054332733,0.6712984442710876,0.699999988079071,0.0,12.166072211255187
97,20250501_180610_357043,output/rgb/20250501_180610_357043.jpg,output/depth/20250501_180610_357043.png,-1.5779452323913574,5.471823215484619,9.828393936157227,-0.1660289466381073,0.1008961871266365,0.700532853603363,-0.09213799238204956,0.699999988079071,0.0,13.462972906402031
98,20250501_180610_404041,output/rgb/20250501_180610_404041.jpg,output/depth/20250501_180610_404041.png,3.2178304195404053,-0.5364031791687012,9.884466171264648,0.06684638559818268,-0.029567884281277657,0.39237073063850403,0.7779442071914673,0.699999988079071,0.0,14.729417992148626
99,20250501_180610_462044,output/rgb/20250501_180610_462044.jpg,output/depth/20250501_180610_462044.png,4.777733325958252,-4.319175720214844,9.676095008850098,0.13680115342140198,-0.03930649533867836,0.4810807406902313,-0.5205206274986267,0.6667474508285522,0.0,16.039311701584175
100,20250501_180610_518044,output/rgb/20250501_180610_518044.jpg,output/depth/20250501_180610_518044.png,-2.134056568145752,-6.456051826477051,9.678503036499023,0.21646498143672943,-0.10182097554206848,-0.6006702780723572,-0.09310102462768555,0.4763830602169037,0.0,16.523549808147408
101,20250501_180610_582042,output/rgb/20250501_180610_582042.jpg,output/depth/20250501_180610_582042.png,-0.07558965682983398,-4.247232437133789,9.781519889831543,0.0011913722846657038,-0.007062973454594612,-0.3561137616634369,-0.12478581815958023,0.43708211183547974,0.0,17.292922577278826
